Code,Country,City/Region,Lat,Long,Setting1,Description,Indoor / Outdoor,Cases,Logo,Index Date,Reference,Flu Season,Setting2,Setting3,"Setting 4:
Singing, Loud Talking etc",Setting5: Refrigeration,End Date,Date
USA835,United States,"Kensington Healthcare Center — Kensington, Md.",39.021876,-77.072079,Medical,x,Indoor,61,4,1586044800,New York Times,Yes,,,,,1601510400,"April 5, 2020"
USA836,United States,"Spring Grove Psychiatric Hospital — Catonsville , Md.",39.26461,-76.74241,Medical,x,Indoor,61,4,1586044800,New York Times,Yes,,,,,1601510400,"April 5, 2020"
USA837,United States,"Stoney Point Healthcare Center — Los Angeles, Calif.",28.375283,-99.13556,Medical,x,Indoor,60,4,1586044800,New York Times,Yes,,,,,1601510400,"April 5, 2020"
USA838,United States,"Windsor House at Omni Manor nursing home — Youngstown, Ohio",41.058869,-80.669127,Nursing home,x,Indoor,60,4,1586044800,New York Times,Yes,,,,,1601510400,"April 5, 2020"
USA839,United States,"Central Virginia Correctional Unit #13 — Chesterfield, Va.",37.392683,-77.605362,Prison,x,Indoor,60,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA84,United States,"New Jersey Veterans Memorial Home at Menlo Park — Edison, N.J.",40.520275,-74.356711,Hospital,x,Indoor,281,9,1584316800,New York Times,Yes,,,,,1601510400,"March 16, 2020"
USA840,United States,"Crowley County Correctional Facility — Olney Springs, Colo.",42.01777,-93.31521,Prison,x,Indoor,60,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA841,United States,"Minnesota Correctional Facility – Faribault — Faribault, Minn.",44.284639,-93.284244,Prison,x,Indoor,60,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA842,United States,"Monogram Meat Snacks — Chandler, Minn.",43.932222,-95.953187,Meat Processing,x,Indoor,60,4,1586131200,New York Times,Yes,,,x,x,1601510400,"April 6, 2020"
USA843,United States,"Premier Health and Rehabilitation Center — Las Vegas, Nev.",36.134682,-115.158547,Rehabilitation / Medical,x,Indoor,60,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA844,United States,"Santa Rita Jail — Dublin, Calif.",37.890183,-122.051117,Prison,x,Indoor,60,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA845,United States,"Silverado Calabasas Assisted Living — Calabasas, Calif.",34.370521,-118.514253,Nursing home,x,Indoor,60,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA846,United States,"The Grove Post-Acute Care Center — Sylmar, Calif.",34.072889,-118.356524,Medical,x,Indoor,59,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA847,United States,"The Ridge Post-Acute (Mt. Pleasant Nursing Center) — San Jose, Calif.",37.189396,-121.705327,Medical,x,Indoor,59,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA848,United States,"B.B. Rayburn Correctional Center — Washington Parish, La.",30.61631,-92.05706,Prison,x,Indoor,59,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA849,United States,"Mark Luttrell Transition Center — Memphis, Tenn.",35.169255,-89.990415,Prison,x,Indoor,59,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA85,United States,"Trenton Psychiatric Hospital — Trenton, N.J.",40.280531,-74.712018,Hospital,x,Indoor,279,9,1584316800,New York Times,Yes,,,,,1601510400,"March 16, 2020"
USA850,United States,"Paris Healthcare Nursing Home — Paris, Texas",33.655162,-95.605194,Nursing home,x,Indoor,59,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA851,United States,"Skyview Springs Rehab and Nursing Center — Luray, Va.",38.629435,-78.577151,Rehabilitation / Medical,x,Indoor,58,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA852,United States,"Warren G. Murray Developmental Center — Centralia, Ill.",46.729324,-122.94539,Development Center,x,Indoor,58,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA853,United States,"Skyline Nursing Center — Dallas, Texas",32.739117,-96.977478,Medical,x,Indoor,58,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA854,United States,"South Central Correctional Facility — Clifton, Tenn.",40.877949,-74.141237,Prison,x,Indoor,57,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA855,United States,"The Inne At Riddle Village — Media, Pa.",39.918804,-75.399118,Nursing home,x,Indoor,57,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA856,United States,"Del Monte Fresh Produce — Kankakee, Ill.",41.111151,-87.874618,Food processing,Fresh produce,Indoor,57,4,1586131200,New York Times,Yes,,,,x,1601510400,"April 6, 2020"
USA857,United States,"Intake Release Center jail — Santa Ana, Calif.",33.74822,-117.858473,Prison,x,Indoor,57,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA858,United States,"Jennie-O turkey processing facility — Willmar, Minn.",45.119134,-95.075293,Meat Processing,x,Indoor,57,4,1586131200,New York Times,Yes,,,x,x,1601510400,"April 6, 2020"
USA859,United States,"Monterey Mushrooms farm — Loudon, Tenn.",43.319339,-71.467006,Food processing,Mushrooms,Indoor,57,4,1586131200,New York Times,Yes,,,x,x,1601510400,"April 6, 2020"
USA86,United States,"Tyson Foods meat processing plant — Wallula, Wash.",46.084584,-118.906079,Meat Processing,x,Indoor,277,9,1584316800,New York Times,Yes,,,x,x,1601510400,"March 16, 2020"
USA860,United States,"Oakland County jail — Pontiac, Mich.",34.166412,-80.787537,Prison,x,Indoor,57,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA861,United States,"Ocean Pointe Healthcare Center — Los Angeles, Calif.",28.375283,-99.13556,Medical,x,Indoor,57,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA862,United States,"Riverside Regional Jail — Prince George, Va.",37.234733,-77.263465,Prison,x,Indoor,56,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA863,United States,"Stampede Meat processing facility — Sunland Park, N.M.",31.7965,-106.57999,Meat Processing,x,Indoor,56,4,1586131200,New York Times,Yes,,,x,x,1601510400,"April 6, 2020"
USA864,United States,"East Bay Post-Acute nursing home — Castro Valley, Calif.",37.731229,-122.066373,Nursing home,x,Indoor,56,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA865,United States,"Jennie-O Turkey processing facility — Melrose, Minn.",45.671789,-94.814214,Meat Processing,x,Indoor,56,4,1586131200,New York Times,Yes,,,x,x,1601510400,"April 6, 2020"
USA866,United States,"Life Care Center nursing home — Raynham, Mass.",34.57433,-79.195038,Nursing home,x,Indoor,56,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA867,United States,"Metropolitan Transition Center prison — Baltimore, Md.",39.296536,-76.623489,Prison,x,Indoor,56,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA868,United States,"New Haven Correctional Center — New Haven, Conn.",41.529188,-73.053231,Prison,x,Indoor,55,4,1586131200,New York Times,Yes,,,,,1601510400,"April 6, 2020"
USA869,United States,"West Bloomfield Health & Rehabilitation Center — West Bloomfield, Mich.",42.975487,-77.527217,Rehabilitation / Medical,x,Indoor,55,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA87,United States,"Macomb Correctional Facility — Lenox Township, Mich.",40.844837,-94.585174,Prison,x,Indoor,273,9,1584316800,New York Times,Yes,,,,,1601510400,"March 16, 2020"
USA870,United States,"Calhoun State Prison — Morgan, Ga.",31.543039,-84.609525,Prison,x,Indoor,55,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA871,United States,"Devereux Pa Adult Services Pch Hilltop Cottage — Devereux, Pa.",40.620901,-77.984448,Medical,x,Indoor,55,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA872,United States,"Green Haven Correctional Facility — Beekman, N.Y.",41.610862,-73.717714,Prison,x,Indoor,55,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA873,United States,"Ministers Conference at Miracle Temple Church of God in Christ — Kansas City, Kan.",39.129606,-94.737099,Religious,x,Indoor,55,4,1586217600,New York Times,Yes,,,x,,1601510400,"April 7, 2020"
USA874,United States,"Norfolk City Jail — Norfolk, Va.",36.853303,-76.235553,Prison,x,Indoor,54,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA875,United States,"Prince George's County jail — Upper Marlboro, Md.",38.881852,-76.722774,Prison,x,Indoor,54,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA876,United States,"Hartford Correctional Center — Hartford, Conn.",41.78007,-72.677099,Prison,x,Indoor,54,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA877,United States,"Pendleton Juvenile Correctional Facility — Pendleton, Ind.",45.67208,-118.7886,Prison,x,Indoor,53,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA878,United States,"West Detention Center — Belle Glade, Fla.",26.645895,-80.430269,Prison,x,Indoor,53,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA879,United States,"Cuyahoga County jail — Cleveland, Ohio",41.489381,-81.667486,Prison,x,Indoor,53,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA88,United States,"Haynesville Correctional Center — Haynesville, Va.",37.950511,-76.636722,Prison,x,Indoor,265,9,1584316800,New York Times,Yes,,,,,1601510400,"March 16, 2020"
USA880,United States,"Reverend C.A. Holliday Transfer Facility — Huntsville, Texas",30.846986,-95.597029,Prison,x,Indoor,53,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA881,United States,"Studio City Rehabilitation Center — Los Angeles, Calif.",28.375283,-99.13556,Rehabilitation / Medical,x,Indoor,52,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA882,United States,Travel in Egypt,34.073708,-86.155809,Travel,x,Indoor,52,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA883,United States,"AbiMar Foods bakery — Abilene, Texas",32.576489,-99.665323,Food processing,Bakery,Indoor,52,4,1586217600,New York Times,Yes,,,,x,1601510400,"April 7, 2020"
USA884,United States,"Alcott Rehabilitation Hospital — Los Angeles, Calif.",28.375283,-99.13556,Rehabilitation / Medical,x,Indoor,52,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA885,United States,"Baltimore Central Booking and Intake Center prison — Baltimore, Md.",39.288116,-76.651181,Prison,x,Indoor,52,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA886,United States,"Broadmoor Medical Lodge nursing home — Rockwall, Texas",32.886,-96.409502,Nursing home,x,Indoor,52,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA887,United States,"Country Hills Health Care Center — El Cajon, Calif.",32.737234,-116.913489,Medical,x,Indoor,52,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA888,United States,"Gardena Convalescent Center — Gardena, Calif.",33.888315,-118.295256,Rehabilitation / Medical,x,Indoor,52,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA889,United States,"Hutchins State Jail — Dallas, Texas",32.751889,-96.804096,Prison,x,Indoor,52,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA89,United States,"Gracedale Nursing Home — Nazareth, Pa.",40.74038,-75.30962,Nursing home,x,Indoor,264,9,1584316800,New York Times,Yes,,,,,1601510400,"March 16, 2020"
USA890,United States,"Ida-Beef beef processing facility — Burley, Idaho",42.399472,-113.848558,Meat Processing,x,Indoor,51,4,1586217600,New York Times,Yes,,,x,x,1601510400,"April 7, 2020"
USA891,United States,"Sing Sing Correctional Facility — Ossining, N.Y.",41.16287,-73.86152,Prison,x,Indoor,51,4,1586217600,New York Times,Yes,,,,,1601510400,"April 7, 2020"
USA892,United States,"Beauford H. Jester III Unit — Richmond, Texas",29.64609,-95.794526,Prison,x,Indoor,51,4,1586304000,New York Times,Yes,,,,,1601510400,"April 8, 2020"
USA893,United States,"FutureCare Cold Spring nursing home — Baltimore, Md.",39.296536,-76.623489,Nursing home,x,Indoor,51,4,1586304000,New York Times,Yes,,,,,1601510400,"April 8, 2020"
USA894,United States,"Tyson Foods meat processing facility — Portland, Maine",43.658784,-70.262393,Meat Processing,x,Indoor,50,4,1586304000,New York Times,Yes,,,x,x,1601510400,"April 8, 2020"
USA895,United States,"Wayne County jail — Detroit, Mich.",44.761527,-69.322662,Prison,x,Indoor,50,4,1586304000,New York Times,Yes,,,,,1601510400,"April 8, 2020"
USA896,United States,"Gardner Heights Health Care Center — Shelton, Conn.",40.78001,-98.73535,Medical,x,Indoor,50,4,1586304000,New York Times,Yes,,,,,1601510400,"April 8, 2020"
USA897,United States,"Huntsville Unit — Huntsville, Texas",30.846986,-95.597029,Prison,x,Indoor,50,4,1586304000,New York Times,Yes,,,,,1601510400,"April 8, 2020"
USA898,United States,"Leavenworth Residential Reentry Center — Leavenworth, Kan.",38.19979,-86.34414,Prison,x,Indoor,50,4,1586304000,New York Times,Yes,,,,,1601510400,"April 8, 2020"
USA899,United States,"Lorain Correctional Institution — Lorain, Ohio",41.435064,-82.13894,Prison,x,Indoor,50,4,1586304000,New York Times,Yes,,,,,1601510400,"April 8, 2020"
USA9,United States,"New Rochelle, NY, United States",40.9179,-73.78322,School,Salanter Akiba Riverdale school,Indoor,60,4,1583020800,Wall Street Journal article,yes,,,,,1601510400,"March 1, 2020"
USA90,United States,"JBS USA beef processing plant — Cactus, Texas",36.041191,-102.00075,Meat Processing,x,Indoor,264,9,1584316800,New York Times,Yes,,,x,x,1601510400,"March 16, 2020"
USA900,United States,"New York Metropolitan Correctional Center — New York, N.Y.",40.701829,-74.010426,Prison,x,Indoor,50,4,1586304000,New York Times,Yes,,,,,1601510400,"April 8, 2020"
USA901,United States,"Otero Residential Reentry Center — Charparral, N.M.",39.129889,-94.737732,Prison,x,Indoor,50,4,1586304000,New York Times,Yes,,,,,1601510400,"April 8, 2020"
USA902,United States,"Jacksonville, Florida, United States",30.252206,-81.834209,Bar,x,Indoor,16,2,1591401600,News4Ajax,no,,,x,,1601510400,"June 6, 2020"
USA903,United States,"New Orleans, United States",29.977028,-90.078954,Bar,Mardi Gras,Indoor / Outdoor,1000,13,1582588800,Washington Post,yes,,,x,,1601510400,"February 25, 2020"
USA904,United States,"Fort Benning, Georgia",32.39105,-84.822886,Army base,,Indoor / Outdoor,142,6,1593043200,ConnectngVets.com,no,,,,,1601510400,"June 25, 2020"
USA905,United States,"Fort Leonard Wood, Missouri, United States",37.709328,-92.170207,Army base,,Indoor / Outdoor,70,4,1593043200,ConnectngVets.com,no,,,,,1601510400,"June 25, 2020"
USA906,United States,"Kuna, Idaho, United States",43.4905,-116.42472,Meat Processing,CS Beef Packers,Indoor,25,3,1585094400,Idaho Statesman,yes,,,,x,1601510400,"March 25, 2020"
USA907,United States,"Carrollton, Texas, United States",32.9996,-96.91369,Party,Family birthday party,Indoor,18,2,1590796800,ABC,no,,,x,,1601510400,"May 30, 2020"
USA908,United States,Myrtle Beach,33.684,-78.9028,Travel,Trip high school students from Ohio to Myrtle Beach,Indoor / Outdoor,17,2,1601942400,CNN,no,Beach,Bars,x,,1601510400,"October 6, 2020"
USA909,United States,"East Lansing, Michigan",42.723,-84.4868,Bar,"Supposedly adhering to social distancing rules, still infected",Indoor,85,4,1592265600,CNN,no,,x,x,,1601510400,"June 16, 2020"
USA91,United States,"Lincoln Park Care Center rehabilitation facility — Lincoln Park, N.J.",40.92162,-74.302756,Prison,x,Indoor,261,9,1584316800,New York Times,Yes,,,,,1601510400,"March 16, 2020"
USA910,United States,"Orlando, Florida, United States",28.51,-81.44,Bar,Knight's Pub,Indoor,41,3,1591315200,ClickOrlando.com,no,,,x,,1601510400,"June 5, 2020"
USA911,United States,"San Quentin, California, United States",37.938,-122.4,Prison,San Quentin State Prison,Indoor,1105,13,1592179200,California Department of Corrections and Rehabilitation,no,,,,,1601510400,"June 15, 2020"
USA92,United States,"Osborn Correctional Institution — Somers, Conn.",48.06771,-114.2017,Prison,x,Indoor,258,9,1584316800,New York Times,Yes,,,,,1601510400,"March 16, 2020"
USA93,United States,"Tyson Foods poultry processing facility — Temperanceville, Va.",37.8929,-75.54715,Meat Processing,x,Indoor,257,9,1584316800,New York Times,Yes,,,x,x,1601510400,"March 16, 2020"
USA94,United States,"Pilgrim's Pride food facility — Cold Spring, Minn.",45457793,94436730,Meat Processing,Poultry,Indoor,255,9,1584316800,New York Times,Yes,,,x,x,1601510400,"March 16, 2020"
USA95,United States,"Long Island State Veterans Home — Stony Brook, N.Y.",40.89969,-73.130055,Hospital,x,Indoor,254,9,1584316800,New York Times,Yes,,,,,1601510400,"March 16, 2020"
USA96,United States,"FutureCare Lochearn nursing home — Baltimore, Md.",39.296536,-76.623489,Nursing home,x,Indoor,252,9,1584316800,New York Times,Yes,,,,,1601510400,"March 16, 2020"
USA97,United States,"Stateville Correctional Center — Crest Hill, Ill.",41.55475,-88.09867,Prison,x,Indoor,250,9,1584403200,New York Times,Yes,,,,,1601510400,"March 17, 2020"
USA98,United States,"East Jersey State Prison — Rahway, N.J.",40.661111,-74.202196,Prison,x,Indoor,249,6,1584403200,New York Times,Yes,,,,,1601510400,"March 17, 2020"
USA99,United States,"Waupun Correctional Institution — Waupun, Wis.",43.623614,-88.687598,Prison,x,Indoor,247,6,1584403200,New York Times,Yes,,,,,1601510400,"March 17, 2020"
VNM1,Vietnam,Vietnam,21.7326,105.39667,Household,Household,Indoor,4,1,1579478400,HT Nguyen et al.,no,,,,,1601510400,"January 20, 2020"
